Name;XY Scope Project;
18920;-440.53459705491412;317.779814283256
18922;-438.55798440079775;1350.0349906840038
18924;-437.19485430899522;310.25669967066926
18926;-422.7119936320608;308.306299665053
18928;-418.9750636103451;290.10015167484704
18930;-434.99953384780292;285.77003222476878
18932;-436.7569988062271;1416.7992209562931
18934;-440.67322279049023;282.56840639106525
18936;-436.975664549761;287.510051543176
18938;-440.47255217730952;283.18062148661096
18940;-445.03559451213408;288.12920657483539
18942;-446.70365884149675;1438.114729987167
18944;-447.1087429170492;294.36481907184685
18946;-438.04108673950884;294.6935196981762
18948;-437.93077616401717;283.405534695692
18950;-413.71857546566844;283.70574592248084
18952;-415.36542603790815;1322.92717871367
18954;-419.40534469917071;280.74639092308848
18956;-419.26073314301027;285.68872302795575
18958;-419.11147490375072;285.994071380681
18960;-395.83951622406693;286.29786792943548
18962;-393.88408645507837;1213.1662274971102
18964;-394.31419280423432;281.16078222716254
18966;-390.61488344588787;281.45570763599648
18968;-393.99128915434392;277.09214429803967
18970;-410.793991320014;282.03630927323184
18972;-412.42311181001782;1299.2717139166275
18974;-420.01273103456691;283.76217349998092
18976;-410.95089196980524;293.37404636601661
18978;-412.57893613458987;282.03630927323184
18980;-418.88915822815505;284.66010031482449
18982;-417.05506902082533;1357.23803724199
18984;-417.50360831605639;274.48202404912314
18986;-410.22401184522306;274.76109590771813
18988;-411.890235569371;265.71544665117847
18990;-392.978279089927;268.3064779963351
18992;-394.60697536961641;1245.5894407393921
18994;-402.19561613026025;272.39517217106851
18996;-394.93309721414187;281.99036948152172
18998;-391.20883434117837;272.949507521319
19000;-365.12131534198221;268.5495575323377
19002;-364.95479113678897;1112.6803779533609
19004;-368.95380635329138;265.7970325716222
19006;-365.22326132271667;270.722196836076
19008;-361.54170092059667;266.31535826979928
19010;-365.70172931648472;261.89372170493158
19012;-369.08474021507863;1115.0845986028837
19014;-374.87456062985456;270.81613746709496
19016;-371.139504162273;278.09175253223441
19018;-370.9587516579798;273.69066252344442
19020;-395.23408764341076;273.95744476209256
19022;-396.929178407158;1246.3659152288628
19024;-399.1876737050946;275.602394303933
19026;-390.14771770745995;278.21383898421124
19028;-391.77338665917534;266.7893148973
19030;-395.27331498528105;269.38451111986956
19032;-395.12756199503025;1258.9652965813946
19034;-397.36532390091662;268.81477291594496
19036;-390.16751046052241;271.4132661392004
19038;-391.80232174424128;262.307094231092
19040;-367.37659878049982;264.89427553835594
19042;-367.21155235887716;1121.911592594528
19044;-372.97072054878686;266.81597581441554
19046;-363.98988978597123;274.09668724916662
19048;-363.82587920170107;262.63657227358067
19050;-357.80393634794325;262.87795315180739
19052;-357.64078223604906;1084.1152914482991
19054;-358.05706880606806;262.49810977072991
19056;-356.13035171234321;262.74016596735186
19058;-345.43302682379147;260.63299512291769
19060;-360.35280691313079;246.76743402786221
19062;-360.20678878992015;1111.2742967221752
19064;-369.41701197061866;258.0907076136412
19066;-367.49042049603014;270.06481069293039
19068;-369.08039643582936;267.96671180578016
19070;-362.66842683961232;270.56632229583778
19072;-364.32049317764603;1083.3130741717578
19074;-368.30169658575136;274.78885542285957
19076;-359.309013625489;279.75175842639237
19078;-355.6527366369545;268.25497905771516
19080;-338.16299302868481;263.78984539221653
19082;-343.18713821795274;984.64556999455726
19084;-343.60763276001319;270.57324781893311
19086;-338.1879380409589;270.82314430540771
19088;-336.24470875693686;264.00031912231691
19090;-342.02016075073971;261.875685175276
19092;-338.3399093723072;997.43059670283355
19094;-338.74581562309947;261.59319628795652
19096;-331.56794841045053;261.82388733166943
19098;-329.69147218964906;252.6100548611424
19100;-338.62852967563288;250.4594622506834
19102;-335.01726999296642;1013.9126521786135
19104;-335.30781739266388;243.09581064690863
19106;-328.25209973389229;243.29282232129964
19108;-326.40042563136592;234.03302835543127
19110;-322.07746524996338;231.84754948693859
19112;-323.78234233321751;982.81661332752856
19114;-329.25626751168261;229.10139353310063
19116;-327.41372414877287;236.36640027515296
19118;-332.49009533067766;234.18500513852885
19120;-317.21814148791663;241.46658227459528
19122;-320.45804444435845;942.31668723468692
19124;-326.17679509985123;252.98898531772326
19126;-317.31550850644629;260.29840757462807
19128;-317.11306934894986;248.67782885927238
19130;-295.14014343460047;248.87839074165731
19132;-291.49822953439212;868.99775484666054
19134;-295.45329508578322;236.75570616735652
19136;-288.3468262523175;241.67677710986584
19138;-293.29633787519811;232.380636186913
19140;-299.76460958161312;239.67308888994825
19142;-303.02298391166624;878.67169678534219
19144;-306.96693027626787;246.52698874638963
19146;-299.83580171576023;251.46736299766664
19148;-299.63145273373038;242.1726972689651
19150;-322.26880641010729;242.35909865483876
19152;-320.4274115402344;981.13876285208
19154;-322.54225928708649;237.29107769727818
19156;-320.70155990614666;239.84558839218653
19158;-320.54645086435954;237.65161500706711
19160;-327.62714409976303;237.82970436363314
19162;-329.28772320315716;999.27158132954389
19164;-336.63748665399419;246.87698037532354
19166;-329.59379833741406;256.57370165711274
19168;-325.96826314816053;247.27141033426904
19170;-299.32519011915906;242.70453496996797
19172;-295.7385187012826;870.66426575862261
19174;-297.84418137477604;237.71644667557871
19176;-290.81706096380509;240.27316832217221
19178;-294.07569622161736;230.93072967735282
19180;-287.07601272382794;235.8612743927257
19182;-290.27116769361351;822.99477144248647
19184;-294.12499614259525;242.8055610865442
19186;-288.7721035977479;247.75335882496196
19188;-285.18429532155159;240.7907749295133
19190;-294.27539167066482;236.19705880580338
19192;-297.51230828857285;842.02529410999557
19194;-297.89799904826884;245.54449719622107
19196;-289.19486420805538;245.72961931245078
19198;-290.72473907708894;233.97624303027453
19200;-285.40075725820714;236.53136115260702
19202;-285.2098693071776;841.362912959086
19204;-285.66516947466528;231.5214727160172
19206;-280.4006632268563;231.68434284313054
19208;-278.51769622914236;224.67592296500538
19210;-269.90740554991385;222.43563583834663
19212;-269.77740541577117;806.26314638776944
19214;-275.35749082261958;222.14509092229551
19216;-273.45655179651527;229.46480879758659
19218;-271.59392621003974;227.23086513475238
19220;-269.77809537803523;224.991287906776
19222;-267.88376831789247;771.41971001906836
19224;-271.71679524526303;229.59320924118802
19226;-264.75662768107571;234.53702264476692
19228;-262.8613902597483;225.12059122949535
19230;-270.89941233030231;222.87349365721525
19232;-267.37425876176684;765.68293069800211
19234;-269.32747143413746;215.5592893711713
19236;-262.45798829174208;218.09279180159504
19238;-265.67390033073;208.63946550971792
19240;-272.63872764792177;213.56542558858817
19242;-270.81592834344769;793.28395795638414
19244;-274.50246887596484;213.3969164613701
19246;-270.98544759583962;218.32813844201706
19248;-270.84902934100927;213.66487626119027
19250;-260.84995942696236;213.79645038107876
19252;-262.37327622536321;764.57337466003889
19254;-266.13195803719231;216.01611513098783
19256;-262.59292808812449;220.95424238615669
19258;-259.09931430598562;216.28800941215886
19260;-239.89876243065538;211.61214639029487
19262;-239.80698884664389;684.51904277595622
19264;-240.20409116253262;213.80429697686697
19266;-238.37405350092504;213.93522740948845
19268;-239.82818790068788;211.66031918244639
19270;-243.59922446168207;214.19381053757505
19272;-246.71729698259821;718.6738368532998
19274;-252.24326646914508;216.41014650181498
19276;-247.00103650557279;223.76117790046826
19278;-246.79502608805103;216.67977435860442
19280;-262.3419568171272;216.81142373146884
19282;-258.86264228529706;778.78072571440771
19284;-259.29558408924959;211.79576386535962
19286;-255.77866357278842;211.9219548607449
19288;-257.28898892270007;207.22829460348368
19290;-252.12279085494885;209.75871633991378
19292;-251.97205681682715;726.0741670336962
19294;-255.60530671763962;209.61539194105561
19296;-250.47781165257857;214.55924434986795
19298;-250.32613731012955;207.44999764550684
19300;-238.18182947784666;207.56837613829228
19302;-234.70278143937276;681.54398008757585
19304;-236.67274876442232;197.7945820480908
19306;-231.57173322366376;200.315687429226
19308;-233.0987793329364;193.18120558494169
19310;-229.81546932041988;195.69880702226456
19312;-232.94873971393469;670.16213413294815
19314;-239.95803405636193;200.38983270436907
19316;-236.46969751198276;210.16192943501972
19318;-236.30283662238466;205.44759671346472
19320;-234.31035862779714;205.56134498638966
19322;-235.80261128075551;687.356155416254
19324;-234.52655728040813;202.99342175798259
19326;-227.77060557300936;200.68677079912911
19328;-230.93322913868551;191.11803790770316
19330;-220.97952636757719;196.0564582761719
19332;-220.81125796130431;652.51891509465952
19334;-226.15463043796112;195.908217013094
19336;-219.39888725921801;203.27061280926162
19338;-220.8798745003561;193.69579930533106
19340;-216.75728594858504;196.21753417972479
19342;-216.59048483021357;646.86362214534392
19344;-217.00550781148428;191.22417845984893
19346;-211.88784875142653;191.32123268581711
19348;-213.38168619604886;184.1488260641444
19350;-218.02556904534092;186.66204612562922
19352;-217.88576230509213;643.79390832844058
19354;-221.5295485059718;186.52897135367914
19356;-218.08896431991406;191.4678374657305
19358;-213.04565854423547;186.7140957741328
19360;-219.56402454065048;179.52675883684617
19362;-219.43307296897405;636.1820907252602
19364;-221.38914832108034;189.11021101077822
19366;-217.95970353070516;191.62916906419898
19368;-214.57583221915434;186.8706393087802
19370;-212.76059339893706;182.10460517059542
19372;-212.62177737694526;657.632012892786
19374;-213.02591672195229;177.08845041799094
19376;-209.60644496319716;177.16974239279205
19378;-216.03801660083386;172.39451230821589
19380;-212.74124010240618;182.18743791921349
19382;-214.22107599668564;657.85762272716306
19384;-217.97937780773279;186.8718118386731
19386;-214.53182537431073;191.81804846895628
19388;-212.7266358776605;187.05390549223858
19390;-211.01714612131096;184.71275239674591
19392;-210.87893648092017;614.60552756138543
19394;-212.83369641128664;184.60053355662103
19396;-206.18544804323136;187.11771598871039
19398;-210.91716967622574;177.48168574107896
19400;-213.3276410099503;184.85836568654779
19402;-213.18240097808098;628.36800027773074
19404;-218.44234946658591;187.1651517454672
19406;-215.02224242835564;194.54954122784253
19408;-210.01210843610258;189.7788141065204
19410;-203.08230657320803;182.56642386732608
19412;-201.30887005940443;597.87222295214008
19414;-200.018561014025;180.01903611609677
19416;-196.61887943148352;177.66662179386648
19418;-196.48474287546247;172.87573154131371
19420;-195.04722771359744;172.95000196372598
19422;-196.54853311381817;545.70351307762257
19424;-201.63151770910432;180.18689409207008
19426;-198.2830883319709;187.57568103042826
19428;-198.14568778457971;182.78825128981961
19430;-192.07919493100303;182.87034437438217
19432;-188.70780718316513;534.833266583294
19434;-185.72637081740933;173.05822794612038
19436;-179.12479522292904;168.25477735661767
19438;-182.25627520471548;158.5659954654017
19440;-179.86795365690557;163.50792464666094
19442;-182.98228204875019;524.33258704825414
19444;-188.07302286490003;168.30489698499747
19446;-186.3261653519258;175.69441486433874
19448;-187.80870356929188;173.3278973628307
19450;-182.11299858741685;175.84249803970488
19452;-180.45910508564876;527.80602091552475
19454;-180.74064332148529;168.40778475277887
19456;-175.76788177172284;168.47627230805082
19458;-175.64496310927967;161.21645165551618
19460;-164.8919523380207;161.27859244373755
19462;-167.9933386854344;468.78599376567064
19464;-169.83764685414502;163.66391308113953
19466;-174.50763437267918;166.1716299960319
19468;-175.98462652877404;173.5712965642806
19470;-184.24494784260517;176.08824970091467
19472;-184.11098632052412;504.11958836536138
19474;-181.11408804633541;178.4864723523271
19476;-172.99058417834522;173.66960480144391
19478;-168.06034955846482;161.50521117700134
19480;-171.61690405152098;154.22225461036484
19482;-173.11202505182695;509.66917765857755
19484;-178.18747601680619;156.58865867005198
19486;-178.07363176687537;163.98885859130928
19488;-181.15619823527754;164.05152452303798
19490;-173.24775657566272;169.01284950998414
19492;-168.3478459976605;512.17677220135818
19494;-163.86270027341362;164.03191137584057
19496;-157.37148188487342;156.74688571508202
19498;-155.65597922299611;147.00343528155969
19500;-159.28878131604549;144.60225650474681
19502;-163.9242658217425;481.42524711433788
19504;-172.18228826365959;159.22131335143234
19506;-173.64377017762038;171.53206466539535
19508;-170.3433968193327;174.05099738054969
19510;-166.05733708333648;169.21534516477422
19512;-159.61260326084704;466.76826066140779
19514;-159.80490528198371;149.55353280001108
19516;-158.11454500256832;149.60451950710683
19518;-162.75342535378493;147.20194088064147
19520;-162.43329405337315;154.61342903332542
19522;-165.44295051654933;461.32459402583731
19524;-164.14944128113791;171.73369050052241
19526;-156.06112929348038;169.3460057281942
19528;-152.79328563251073;157.13431209197267
19530;-149.2924574473054;152.27732633093984
19532;-149.1743198974562;445.77507247146434
19534;-152.57586996794268;149.75793011162278
19536;-152.4564144276552;154.71985260297961
19538;-158.66806484251072;154.77316150679181
19540;-155.07877648061563;164.65648819559777
19542;-164.38202698287918;451.82957351945009
19544;-166.26315076323286;176.88168291006096
19546;-155.06422209085753;179.40866462378625
19548;-154.91227825373682;162.2692201870818
19550;-141.92513911872962;162.32693029894489
19552;-138.66366652299649;426.3708519220952
19554;-138.95917249117025;152.43142873135247
19556;-138.82457074461109;152.48237599397743
19558;-143.38082083779023;152.5331130372075
19560;-149.96862024933634;159.96671913582463
19562;-154.49199359312144;444.94232389163284
19564;-161.10220309948605;177.12574126238906
19566;-157.80307893381996;187.03801006650269
19568;-152.89232563893853;182.18953828368521
19570;-156.05151057520749;174.87186822624713
19572;-152.755281079796;454.2176834536852
19574;-153.04324284249174;164.96762774417223
19576;-148.18663198226346;165.02602027253147
19578;-151.18081412228307;157.69231963031987
19580;-148.08810568464253;162.67465555507141
19582;-149.50346476488073;432.98995708776556
19584;-149.7908323474237;167.55160312928075
19586;-148.07009362297384;167.61118588216795
19588;-146.35308650210118;165.20474815991693
19590;-128.55835893384329;162.79545574016552
19592;-123.75922269012852;372.43444780186366
19594;-123.99921465016796;152.89822687199737
19596;-117.61304527778462;152.94721166124811
19598;-119.03781302920831;143.12527684250088
19600;-115.84167138712778;145.63619177129334
19602;-117.25952471924856;362.99386280206096
19604;-119.1125878018449;148.05531233993023
19606;-117.41111392827288;150.56916524215615
19608;-117.26663431319309;148.14688660843322
19610;-118.80718362018041;148.1920068556957
19612;-120.21775503894929;392.73992643272959
19614;-122.13093774005249;145.65625975221295
19616;-118.87805183784724;148.1694706454482
19618;-120.2895846125934;143.27401205750465
19620;-121.42399041964477;145.786873144573
19622;-122.82794992441455;403.71761136258294
19624;-126.28477185747896;150.65653189627437
19626;-121.50799664670254;155.64407406185111
19628;-118.25081705678549;148.27944095441205
19630;-112.18245068008619;143.37986337362187
19632;-110.49327140548678;373.827308807224
19634;-110.83631099235342;140.84848683536197
19636;-109.18584151725844;140.88877173879129
19638;-109.049754698704;138.45645576141811
19640;-102.82038425786675;138.49502398231667
19642;-104.2319980468496;326.44749108213955
19644;-104.49909566937217;143.40204391125855
19646;-98.211067956858244;143.44341023226696
19648;-98.078267894377319;133.58911359360812
19650;-90.8681315203565;133.62467606354505
19652;-87.655603534316626;311.04382609493649
19654;-91.028930166810227;126.15939075848274
19656;-90.906544503469149;131.13981742492334
19658;-92.321185735276188;131.17398148001982
19660;-96.480902902708308;133.6836362785433
19662;-99.41965312024216;356.96352760572154
19664;-99.832021235826517;138.5648729615439
19666;-98.143297577392687;138.60300158150611
19668;-99.537937818042934;136.16524262726668
19670;-107.38111836908713;138.67811717620663
19672;-110.27872875335879;389.27014465531283
19674;-112.24546163220016;141.07805518117587
19676;-104.43528017876353;143.5931385138289
19678;-102.75621217179193;131.25148336020564
19680;-86.7774788597557;128.80813393529323
19682;-83.595550990961812;291.34039872412421
19684;-93.01451557399335;116.39112825178788
19686;-94.445226062898257;131.27949500762259
19688;-95.859119383722742;133.79072122957126
19690;-73.212794565254583;136.30373323047081
19692;-71.583247402537424;251.80688255704683
19694;-70.271868544306741;123.88984792665177
19696;-68.619726543372977;121.44122749739218
19698;-71.568815663567733;118.9907410815745
19700;-71.6907024691457;123.97706062961419
19702;-76.137319906575755;297.1298177704291
19704;-81.11555353368891;136.31419653855
19706;-76.39259731149977;143.78734517287376
19708;-70.104513023152037;136.38773726947937
19710;-76.615756076212364;126.50161051975314
19712;-74.96025248501671;315.51645106330972
19714;-79.9357078469;116.52344714313598
19716;-84.367878215005859;123.98885206316308
19718;-88.819721511789453;131.45934799288256
19720;-82.620554384547646;138.93521177009347
19722;-82.486951973596447;243.51372956510639
19724;-76.522094120432584;138.93259260702544
19726;-68.8049283663888;129.04281773824636
19728;-67.171041796548579;116.66325742747787
19730;-65.22175340451868;114.20609086108287
19732;-66.646828247934479;189.15451270935492
19734;-66.733530717694791;121.65714497637381
19736;-63.588457429552733;121.68482906998162
19738;-66.526223918730352;116.74455497555539
19740;-67.653218808935293;121.7387635227682
19742;-75.106540926580465;262.77559708516588
19744;-82.973584101523514;139.09090202282781
19746;-81.292040597739685;151.54885360115043
19748;-76.567175532168989;149.10617078567066
19750;-65.791984079317757;141.68966641184994
19752;-61.373785583510625;303.35879258012216
19754;-60.30619926158333;124.18417452634751
19756;-60.160911297307109;121.7285714148872
19758;-63.01617023641483;121.75598429443183
19760;-76.721372112961916;126.75403895351253
19762;-82.541753715202745;244.5719265589704
19764;-82.725195338680933;149.12798515693331
19766;-75.034884880431733;149.16872892338824
19768;-68.838085274423378;136.77517341822534
19770;-64.984682239665062;126.85934034743474
19772;-64.875004539393473;223.69858411968542
19774;-69.568120301388689;114.40978630665262
19776;-72.447556419193972;121.89651477022463
19778;-81.345293721081774;126.89973884966614
19780;-69.383329923308139;141.86139424901856
19782;-67.70552776493895;281.90623186334824
19784;-65.029118059617019;134.35969984083258
19786;-58.888869305358831;129.41460585727856
19788;-60.254665362123937;119.48724360530071
19790;-54.144125441462535;122.00247088178726
19792;-57.011412419869657;231.91833048697436
19794;-61.804366264107941;131.93324647191918
19796;-63.116287328229426;139.43385768369265
19798;-64.451764998095257;141.95875154019757
19800;-58.731762422548506;144.48534277697121
19802;-54.115331945238253;186.781049624604
19804;-51.214684909980612;134.53317510635122
19806;-48.116331696932853;129.58092386505706
19808;-44.9937350896935;124.62512175144596
19810;-58.896712421513129;119.66592707051983
19812;-60.22026736367954;270.79041052719367
19814;-66.561973067977689;127.10221733740063
19816;-66.412172556679934;137.10125331487194
19818;-67.7440395117907;137.13371594011085
19820;-64.503357139815463;139.65995760143159
19822;-59.871722019711491;295.90595517936254
19824;-57.290333688844086;132.13099351900738
19826;-52.691068969713449;127.17386312105246
19828;-49.562612633514746;119.71914798404279
19830;-43.272619385260739;114.75429386762984
19832;-43.157258905770881;199.36929761140988
19834;-47.840479064892634;112.24148681515571
19836;-46.234034610380611;119.74717024773446
19838;-49.0867352250144;117.27627987959473
19840;-43.750836783489547;122.29100103843331
19842;-42.129553410270773;201.14789684874594
19844;-40.859233797114527;122.27553913803199
19846;-37.754071970269749;119.80483901294008
19848;-30.239296573201884;114.83608048980052
19850;-22.558820940409824;102.37355805734644
19852;-22.448171138498452;167.65956548966355
19854;-22.685646660685855;104.849895655899
19856;-22.572313889596664;104.86828885948769
19858;-25.42288942922869;104.88661571741289
19860;-37.091816395603217;109.90034651417906
19862;-38.466017901022106;143.29525092518449
19864;-38.548290188403278;117.39840633814738
19866;-35.476731720361236;117.42116552099725
19868;-32.446117494297908;112.44622181767127
19870;-24.869868892181671;107.46838687915914
19872;-21.7612540314939;117.60593985313446
19874;-23.305979817325749;102.48540948739762
19876;-18.788343983570414;105.00252788761577
19878;-20.165562293225847;97.518908236076641
19880;-5.8291028453010156;100.03510870026697
19882;-5.7114884556170153;150.87077510750945
19884;-8.9335216344717168;102.51366740950893
19886;-4.3957729165837947;107.53211693356289
19888;-5.7408923629374442;100.04716051951591
19890;-6.8691367485811128;102.56475886103348
19892;-6.7563003486885478;133.29859098885208
19894;-8.432742028612779;100.0495670082526
19896;-6.8526243617497329;102.56721668424567
19898;-6.7397873615151553;100.08192816088845
19900;0.74627307485826577;100.09782211753795
19902;-0.61456423217477862;72.468029286188838
19904;-2.1489556810345931;102.60595571844819
19906;-2.0395983513482463;105.12556164320029
19908;-0.46430068252258394;105.14293272731349
19910;5.4739362271235379;102.65642211838863
19912;8.5142554111328579;97.980533503793154
19914;5.4333218161431418;97.643442460106783
19916;5.5464610020863248;102.66644637433048
19918;5.6653989340847417;102.68283633391168
19920;-0.52255687073645873;102.69916438712133
19922;1.0725469263028487;113.81455309491183
19924;3.8253059245773215;105.19999256843319
19926;6.859623892894902;100.20673974821004
19928;8.3922185027114082;95.211067818979387
19930;8.2779609499862019;92.719029306982932
19932;8.37395030906687;73.516463065187409
19934;6.857409790123512;92.719029306982932
19936;6.9545273082120929;95.238417535956387
19938;7.0542660693546111;95.25220139389225
19940;13.798232365916441;95.265935921727859
19942;12.453165901561356;64.369799025195562
19944;13.814876746878511;100.28221054896663
19946;15.376062132795326;97.789930020808271
19948;16.897522944970955;95.296479273082056
19950;27.144685793861438;92.801894760673179
19952;27.250198690061417;50.510654317550717
19954;27.136130109348883;90.292721852720021
19956;24.379678829502144;90.30486569720631
19958;25.895791338700292;95.334576876439613
19960;20.343127484220553;92.838854448128018
19962;18.999704681879944;36.220416676416505
19964;21.819909910129212;97.866215223202161
19966;21.92397751797408;92.860778987923169
19968;23.463980925326336;92.873391885213152
19970;26.387777616522772;90.375527853277291
19972;27.944939017313882;31.335965089185549
19974;26.464948491068615;90.3847765363132
19976;28.001992148016651;92.907614965801571
19978;29.539439057751526;90.408704753316456
19980;38.718933260668464;87.9087624283783
19982;38.822467885636883;39.175313892459457
19984;37.268183276675117;87.907180068254178
19986;40.242531893081754;90.430189751536
19988;38.9141557395961;85.417302113984462
19990;41.682590897583864;87.940244087928875
19992;43.211309075660786;-6.35806827325294
19994;43.214053798648592;85.43860027402269
19996;44.737795243396754;85.448890921019043
19998;41.971304264459704;82.945641842776055
20000;45.859448062006791;87.9828619080956
20002;44.525206244840973;-34.617157711023623
20004;43.160539528315766;88.000726062067926
20006;46.106409150247735;90.526067784211719
20008;47.626188894655961;85.507522578362469
20010;50.269950452149693;83.002350740154085
20012;48.984140954817704;-9.90367697239705
20014;47.545661902410039;83.014723210635864
20016;49.059342183297389;85.539998447183663
20018;47.734385744385769;83.03375978790838
20020;40.359474115637937;85.5595440555651
20022;39.0222067240529;-49.101094539765967
20024;40.550598071646135;85.582989887006676
20026;42.045717631487847;83.075336891737408
20028;40.708616170704708;80.566805809661147
20030;43.702948691962384;83.093390870317734
20032;43.782267755616381;-40.637800855244848
20034;42.458131752046327;80.5938599666622
20036;45.321720411505133;83.121194140653017
20038;45.3999570155228;78.092017774423084
20040;56.392253790121096;78.099948314204383
20042;55.1036418519627;-18.51102700174539
20044;55.106398026772077;80.6277227801352
20046;56.566648201467643;80.636114463567466
20048;56.653814261428835;78.124336641193793
20050;58.638918674274571;78.132156886480431
20052;60.107096137601644;-146.79185329744098
20054;58.956452723782874;75.648015808579
20056;59.019902525011489;78.177032539217521
20058;60.482180047894154;78.184669439617622
20060;64.360140771223669;75.669947799432819
20062;64.43316044401584;-111.12888235891128
20064;61.855874776740329;80.743509076105056
20066;64.717738225333079;85.798449815199547
20068;66.157185474870118;80.7599211060365
20070;65.2549876502364;78.243838256691717
20072;65.335285091321623;-56.521977963790107
20074;66.810096282733184;75.734824528888993
20076;66.8867882164126;73.216976818441822
20078;66.960903230069675;73.223379246212659
20080;59.499067013142721;73.22975958806046
20082;60.937770892697912;-144.62700488489989
20084;62.541497298437008;68.209427130947546
20086;65.315224022561026;65.688365935499917
20088;63.984320682952585;60.640034289224694
20090;83.990081427994042;63.1711306952221
20092;79.956310574700041;-106.94248132330193
20094;78.726685418647534;70.76850176120287
20096;78.798464688480962;73.30186174874585
20098;80.2448927200433;73.3079647126894
20100;72.928344488237641;70.785975028466
20102;77.0705835190468;-104.99649510090788
20104;77.230539828048265;60.691076751444768
20106;80.017277296900815;60.6951749241809
20108;78.701943760030048;55.640988845192808
20110;71.2542215445211;58.173703261468319
20112;68.567645348511064;-140.29113429880755
20114;64.711159985590257;63.254004833449834
20116;64.76199828196016;70.849342312778518
20118;64.818919939041848;70.854763185698118
20120;85.876922018001238;70.860164135609892
20122;85.954033256106456;-49.337450179249061
20124;88.683346080295777;68.3377738302691
20126;91.4689743366629;63.280322141710769
20128;91.534510251751726;58.2218061148498
20130;71.185460333513134;58.225391553365412
20132;69.878297024280315;-105.02092813724053
20134;67.3648953997071;63.305106967387786
20136;68.769285881854955;68.37401512594478
20138;67.476173767257137;65.846307203475376
20140;72.435478791741957;68.383503591619359
20142;73.84043148745323;-123.69145902902065
20144;75.35991142228491;65.872405692109481
20146;78.100938794259989;63.343063230599491
20148;79.493341620373158;58.279330497406839
20150;71.712095427261346;55.748702372813163
20152;71.760348112352276;-54.342238228662296
20154;67.844799575876479;58.29097557656857
20156;67.8974722683514;65.897951141583732
20158;67.956999799672815;65.902237207339539
20160;65.733968090250457;65.90650729530762
20162;65.786379436872167;-74.813746425934482
20164;67.244599933554269;60.849857973710655
20166;68.626660329141018;58.317877830330744
20168;70.005204051225945;55.785451833009425
20170;98.08556219559047;53.252601418048741
20172;95.46626574245586;-140.99238612576829
20174;95.66209377265352;58.339604182232726
20176;95.7132323251925;58.342806441788674
20178;94.436458892192064;58.3459976322326
20180;89.651906679444025;60.886098524826835
20182;91.033812129442424;-97.385374013057515
20184;91.184347165976334;58.3615152848277
20186;93.883522082762752;58.364641010826688
20188;93.934400192829514;53.292298649347487
20190;107.46690813098599;53.294886344301254
20192;106.19776868653268;-86.9667654024156
20194;106.29070558899853;53.301989519519921
20196;106.3434303478621;53.3045455019583
20198;105.07755832096336;53.307093053522067
20200;84.259924204327064;55.848186086846766
20202;84.30431822949447;-102.31742680695089
20204;85.764249282827;53.320894413530645
20206;87.119907498984276;50.784178433760985
20208;87.1588607278845;48.247110531058929
20210;93.1464891792983;48.249138088048056
20212;93.186743680507817;-80.376779088752016
20214;91.996190751661743;45.71583668413291
20216;92.034877869824982;48.257501467866788
20218;92.075702669847431;48.259496801057423
20220;109.7407637807955;48.261485885978054
20222;109.78215745007856;-139.3849155218669
20224;108.66182127808243;48.272262793953523
20226;111.28212426301047;50.814959393003157
20228;112.62898133145579;45.735400288348124
20230;93.247216259185265;43.196185728072415
20232;93.27998822766385;-105.19422131368435
20234;93.405203626545216;43.203597925040086
20236;93.437928927743968;43.205121561623741
20238;93.470644544138509;43.206640720013716
20240;102.16525118077161;43.208155400052561
20242;102.20278773693553;-82.735210980217516
20244;102.29989197592458;45.755527299863004
20246;102.33959596826537;45.757202232509272
20248;106.26640548928319;45.758871848062363
20250;141.32675255816577;38.133780121940234
20252;141.36347324804919;-187.56508927946226
20254;140.34647199249929;48.315023547073793
20256;142.94314442183776;50.859821059437152
20258;144.28080231975991;45.775634006306362
20260;123.19219263709493;43.234063720258547
20262;125.80858426500549;-114.33918994725809
20264;124.65839369179332;38.153392352329838
20266;124.69290222132941;40.698123916060567
20268;124.72970022862438;40.699370507977882
20270;97.14121926730823;40.700613363115835
20272;94.606161354598882;-58.103356687991266
20274;93.413607666825754;45.792013439301982
20276;94.70491068519965;48.3376555289242
20278;94.745677482561831;45.79520396583947
20280;124.92073918659624;45.796747983898243
20282;124.96073888346297;-139.32332346592051
20284;125.14721206414478;43.260652621681672
20286;127.73957532734255;43.261998331122115
20288;126.49935448456129;38.173534902770847
20290;142.27920591782745;40.719547545115766
20292;143.59557150499029;-115.45097618614324
20294;141.18313353616063;38.179392720924589
20296;142.49507199653311;43.271138342111215
20298;141.26541623097239;40.727010543655538
20300;124.52824656834636;43.273677885947045
20302;124.56922031213257;-83.74234503529857
20304;123.40015798832449;43.278176160394679
20306;124.71132311311587;45.8253129670008
20308;123.48559948034387;43.280819095481888
20310;123.83806773041826;45.828101589755036
20312;125.15190380187107;-53.031237484719725
20314;125.20481511904853;43.285008239484661
20316;125.24763358630034;43.2862703114065
20318;125.2904390716847;43.287527896723617
20320;167.16965139331526;43.288780995305672
20322;165.95725529006674;-78.088335791867
20324;166.0133626253342;45.837896586158763
20326;167.33304884966196;45.839285908999834
20328;168.65148855364367;43.2939660215867
20330;147.92584880416229;40.748419663671235
20332;150.4950805763425;-57.6935598505267
20334;149.26974745034588;38.2034854860826
