Name;ParameterEstimation;
File;E:\hawino\Measurements\DD6_vx300_vy_300_vtheta1_je2s.csv;
Starttime of export;133204345752131000;Donnerstag, 9. Februar 2023;17:42:55.213
Endtime of export;133204346046031000;Donnerstag, 9. Februar 2023;17:43:24.603


Name;vXFromMotor;Name;vYFromMotor;Name;vThetaFromMotor;Name;i1_raw;Name;i2_raw;Name;i3_raw;Name;vx;Name;vy;Name;vtheta;Name;state;Name;counter;Name;distX;Name;distY;Name;distTheta;Name;taskfreq;Name;camX;Name;camY;Name;camTheta;Name;ErrX;Name;ErrY;Name;ErrTheta;Name;ErrCam;Name;vSoll;Name;i1;Name;i2;Name;i3
16160;4.8710432085084774;16160;-136.26862648966667;16160;-0.39580491885679014;16160;485;16160;64289;16160;281;16160;0;16160;-300;16160;0;16160;7;16160;21;16160;4394.36183014267;16160;2644.039771443875;16160;-3.0658608048787652;16160;10;16160;4493.74365234375;16160;1500.0965576171875;16160;-3.1365172863006592;16160;99.381822201079558;16160;-1143.9432138266875;16160;-0.070656481421893957;16160;2.1670229434967041;16160;300;16160;485;16160;-1247;16160;281
16170;-3.5425768789152565;16170;-143.17154002666666;16170;-0.30490235376049379;16170;1030;16170;65136;16170;1006;16170;0;16170;-300;16170;0;16170;7;16170;22;16170;4394.3264043738809;16170;2642.6080560436085;16170;-3.0689098284163703;16170;10;16170;4493.74365234375;16170;1500.0965576171875;16170;-3.1365172863006592;16170;99.4172479698691;16170;-1142.511498426421;16170;-0.0676074578842889;16170;2.1670229434967041;16170;300;16170;1031;16170;-400;16170;1007
16180;-14.613129625525428;16180;-99.453087625666669;16180;-0.083327351338271627;16180;65475;16180;64212;16180;50;16180;0;16180;-300;16180;0;16180;7;16180;23;16180;4394.1802730776253;16180;2641.6135251673518;16180;-3.069743101929753;16180;10;16180;4493.74365234375;16180;1500.0965576171875;16180;-3.1365172863006592;16180;99.563379266124684;16180;-1141.5169675501643;16180;-0.066774184370906209;16180;2.1670229434967041;16180;300;16180;-60;16180;-1324;16180;51
16190;-6.19950953810169;16190;-159.534001744;16190;-0.32952179847407403;16190;428;16190;65047;16190;488;16190;0;16190;-300;16190;0;16190;7;16190;24;16190;4394.1182779822439;16190;2640.0181851499119;16190;-3.0730383199144935;16190;10;16190;4493.74365234375;16190;1500.0965576171875;16190;-3.1365172863006592;16190;99.625374361506147;16190;-1139.9216275327244;16190;-0.063478966386165681;16190;2.1670229434967041;16190;300;16190;428;16190;-489;16190;489
16200;8.856442197288132;16200;-158.00002095800002;16200;-0.4090615429333333;16200;1048;16200;64208;16200;1071;16200;0;16200;-300;16200;0;16200;7;16200;25;16200;4394.2068424042163;16200;2638.4381849403321;16200;-3.0771289353438269;16200;10;16200;4493.74365234375;16200;1500.0965576171875;16200;-3.1365172863006592;16200;99.536809939533669;16200;-1138.3416273231446;16200;-0.059388350956832259;16200;2.1670229434967041;16200;300;16200;1049;16200;-1328;16200;1072
16210;-14.613129625525424;16210;-132.689337989;16210;-0.068176923822222221;16210;65501;16210;64943;16210;59;16210;0;16210;-300;16210;0;16210;7;16210;26;16210;4394.0607111079607;16210;2637.1112915604422;16210;-3.0778107045820491;16210;10;16210;4493.74365234375;16210;1500.0965576171875;16210;-3.1365172863006592;16210;99.682941235789258;16210;-1137.0147339432547;16210;-0.058706581718610096;16210;2.1670229434967041;16210;300;16210;-34;16210;-593;16210;60
16220;-12.399019076203389;16220;-167.71523260266667;16220;-0.33899081567160494;16220;273;16220;64266;16220;537;16220;0;16220;-300;16220;0;16220;7;16220;27;16220;4393.9367209171987;16220;2635.4341392344154;16220;-3.081200612738765;16220;10;16220;4489.10888671875;16220;1502.8056640625;16220;3.1327240467071533;16220;95.172165801551273;16220;-1132.6284751719154;16220;6.2139246594459188;16220;2.0617780685424805;16220;300;16220;273;16220;-1270;16220;538
16230;14.613129625525424;16230;-197.62785792966668;16230;-0.37876068790123457;16230;974;16230;64891;16230;1024;16230;0;16230;-300;16230;0;16230;7;16230;28;16230;4394.0828522134543;16230;2633.4578606551186;16230;-3.0849882196177774;16230;10;16230;4489.10888671875;16230;1502.8056640625;16230;3.1327240467071533;16230;95.026034505295684;16230;-1130.6521965926186;16230;6.2177122663249307;16230;2.0617780685424805;16230;300;16230;975;16230;-645;16230;1025
16240;-0.88564421972881413;16240;-151.86409781400002;16240;-0.15907948891851853;16240;75;16240;64177;16240;133;16240;0;16240;-300;16240;0;16240;7;16240;29;16240;4394.0739957712567;16240;2631.9392196769786;16240;-3.0865790145069627;16240;10;16240;4489.10888671875;16240;1502.8056640625;16240;3.1327240467071533;16240;95.0348909474933;16240;-1129.1335556144786;16240;6.2193030612141165;16240;2.0617780685424805;16240;300;16240;76;16240;-1359;16240;134
16250;-11.956196966338982;16250;-190.980607857;16250;-0.27838910560740743;16250;178;16250;64975;16250;624;16250;0;16250;-300;16250;0;16250;7;16250;30;16250;4393.954433801593;16250;2630.0294135984086;16250;-3.0893629055630369;16250;10;16250;4489.10888671875;16250;1502.8056640625;16250;3.1327240467071533;16250;95.154452917156959;16250;-1127.2237495359086;16250;6.2220869522701907;16250;2.0617780685424805;16250;300;16250;179;16250;-561;16250;625
16260;40.296811997661031;16260;-215.01297350433333;16260;-0.47913227019506172;16260;860;16260;64266;16260;1046;16260;0;16260;-300;16260;0;16260;7;16260;31;16260;4394.3574019215694;16260;2627.8792838633653;16260;-3.0941542282649874;16260;10;16260;4489.0302734375;16260;1508.552734375;16260;3.1173708438873291;16260;94.672871515930638;16260;-1119.3265494883653;16260;6.2115250721523161;16260;2.093665599822998;16260;300;16260;861;16260;-1270;16260;1047
16270;33.654480349694929;16270;-204.53077146666669;16270;-0.25945107121234567;16270;952;16270;64676;16270;238;16270;0;16270;-300;16270;0;16270;7;16270;32;16270;4394.6939467250659;16270;2625.8339761486986;16270;-3.0967487389771109;16270;10;16270;4489.0302734375;16270;1508.552734375;16270;3.1173708438873291;16270;94.336326712434129;16270;-1117.2812417736986;16270;6.2141195828644396;16270;2.093665599822998;16270;300;16270;953;16270;-860;16270;239
16280;-21.25546127349153;16280;-207.08740611;16280;-0.28407051592592597;16280;317;16280;64170;16280;714;16280;0;16280;-300;16280;0;16280;7;16280;33;16280;4394.4813921123314;16280;2623.7631020875988;16280;-3.0995894441363703;16280;10;16280;4489.0302734375;16280;1508.552734375;16280;3.1173708438873291;16280;94.548881325168622;16280;-1115.2103677125988;16280;6.2169602880236994;16280;2.093665599822998;16280;300;16280;318;16280;-1366;16280;715
16290;2.2141105493220272;16290;-251.82851236833335;16290;-0.34845983286913584;16290;472;16290;64691;16290;1072;16290;0;16290;-300;16290;0;16290;7;16290;34;16290;4394.503533217825;16290;2621.2448169639156;16290;-3.1030740424650616;16290;10;16290;4489.0302734375;16290;1508.552734375;16290;3.1173708438873291;16290;94.526740219675048;16290;-1112.6920825889156;16290;6.2204448863523911;16290;2.093665599822998;16290;300;16290;473;16290;-845;16290;1073
16300;40.739634107525433;16300;-234.18773332933336;16300;-0.40527393605432105;16300;881;16300;64174;16300;202;16300;0;16300;-300;16300;0;16300;7;16300;35;16300;4394.9109295589005;16300;2618.9029396306223;16300;-3.1071267818256048;16300;10;16300;4489.0302734375;16300;1508.552734375;16300;3.1173708438873291;16300;94.119343878599466;16300;-1110.3502052556223;16300;6.2244976257129334;16300;2.093665599822998;16300;300;16300;882;16300;-1362;16300;203
16310;24.798038152406793;16310;-231.11977175733333;16310;-0.32005278127654324;16310;889;16310;64516;16310;189;16310;0;16310;-300;16310;0;16310;7;16310;36;16310;4395.1589099404246;16310;2616.5917419130492;16310;-3.1103273096383703;16310;10;16310;4488.779296875;16310;1512.932861328125;16310;3.1177866458892822;16310;93.620386934575436;16310;-1103.6588805849242;16310;6.2281139555276521;16310;3.1698083877563477;16310;300;16310;890;16310;-1020;16310;190
16320;3.0997547690508576;16320;-261.03239708433335;16320;-0.43368098764691354;16320;685;16320;64464;16320;865;16320;0;16320;-300;16320;0;16320;7;16320;37;16320;4395.1899074881148;16320;2613.981417942206;16320;-3.1146641195148397;16320;10;16320;4488.779296875;16320;1512.932861328125;16320;3.1177866458892822;16320;93.589389386885159;16320;-1101.048556614081;16320;6.2324507654041224;16320;3.1698083877563477;16320;300;16320;686;16320;-1072;16320;866
16330;21.698283383355935;16330;-271.77026258633333;16330;-0.55299060433580249;16330;833;16330;64454;16330;1031;16330;0;16330;-300;16330;0;16330;7;16330;38;16330;4395.4068903219486;16330;2611.2637153163428;16330;-3.1201940255581979;16330;10;16330;4488.779296875;16330;1512.932861328125;16330;3.1177866458892822;16330;93.3724065530514;16330;-1098.3308539882178;16330;6.23798067144748;16330;3.1698083877563477;16330;300;16330;834;16330;-1082;16330;1032
16340;28.340615031322034;16340;-269.4692914073334;16340;-0.45072521860246917;16340;918;16340;64429;16340;405;16340;0;16340;-300;16340;0;16340;7;16340;39;16340;4395.6902964722622;16340;2608.5690224022696;16340;-3.1247012777442227;16340;10;16340;4488.779296875;16340;1512.932861328125;16340;3.1177866458892822;16340;93.089000402737838;16340;-1095.6361610741446;16340;6.2424879236335045;16340;3.1698083877563477;16340;300;16340;919;16340;-1107;16340;406
16350;17.270062284711866;16350;-278.417512659;16350;-0.36361026038518518;16350;711;16350;64436;16350;179;16350;0;16350;-300;16350;0;16350;7;16350;40;16350;4395.86299709511;16350;2605.7848472756796;16350;-3.1283373803480745;16350;10;16350;4488.779296875;16350;1512.932861328125;16350;3.1177866458892822;16350;92.916299779890323;16350;-1092.8519859475546;16350;6.2461240262373572;16350;3.1698083877563477;16350;300;16350;712;16350;-1100;16350;180
16360;0.88564421972881413;16360;-291.96767626866671;16360;-0.40148632917530869;16360;369;16360;64535;16360;373;16360;0;16360;-300;16360;0;16360;7;16360;41;16360;4395.8718535373073;16360;2602.8651705129928;16360;-3.1323522436398274;16360;10;16360;4487.76171875;16360;1522.8665771484375;16360;3.09615159034729;16360;91.889865212692712;16360;-1079.9985933645553;16360;6.2285038339871175;16360;4.0925488471984863;16360;300;16360;370;16360;-1001;16360;374
16370;0.44282210986439885;16370;-296.825282091;16370;-0.36929167070370372;16370;383;16370;64573;16370;488;16370;0;16370;-300;16370;0;16370;7;16370;42;16370;4395.8762817584056;16370;2599.8969176920828;16370;-3.1360451603468644;16370;10;16370;4487.76171875;16370;1522.8665771484375;16370;3.09615159034729;16370;91.885436991594361;16370;-1077.0303405436453;16370;6.232196750694154;16370;4.0925488471984863;16370;300;16370;384;16370;-963;16370;489
16380;4.42822109864407;16380;-304.23952255666671;16380;-0.33899081567160488;16380;489;16380;64435;16380;429;16380;0;16380;-300;16380;0;16380;7;16380;43;16380;4395.9205639693919;16380;2596.8545224665163;16380;-3.1394350685035803;16380;10;16380;4487.76171875;16380;1522.8665771484375;16380;3.09615159034729;16380;91.841154780608122;16380;-1073.9879453180788;16380;6.23558665885087;16380;4.0925488471984863;16380;300;16380;490;16380;-1101;16380;430
16390;7.085153757830513;16390;-319.068003488;16390;-0.39201731197777778;16390;658;16390;64459;16390;468;16390;0;16390;-300;16390;0;16390;7;16390;44;16390;4395.99141550697;16390;2593.6638424316361;16390;-3.1433552416233583;16390;10;16390;4487.76171875;16390;1522.8665771484375;16390;3.09615159034729;16390;91.770303243029957;16390;-1070.7972652831986;16390;6.2395068319706484;16390;4.0925488471984863;16390;300;16390;659;16390;-1077;16390;469
16400;9.7420864170169548;16400;-319.57933041666666;16400;-0.39580491885679014;16400;654;16400;64608;16400;592;16400;0;16400;-300;16400;0;16400;7;16400;45;16400;4396.08883637114;16400;2590.4680491274694;16400;-3.1473132908119261;16400;10;16400;4487.76171875;16400;1522.8665771484375;16400;3.09615159034729;16400;91.672882378859867;16400;-1067.6014719790319;16400;6.2434648811592162;16400;4.0925488471984863;16400;300;16400;655;16400;-928;16400;593
16410;7.527975867694928;16410;-309.6084553076667;16410;-0.37307927758271614;16410;504;16410;64419;16410;571;16410;0;16410;-300;16410;0;16410;7;16410;46;16410;4396.1641161298166;16410;2587.3719645743927;16410;-3.1510440835877533;16410;10;16410;4487.76171875;16410;1522.8665771484375;16410;3.09615159034729;16410;91.597602620183352;16410;-1064.5053874259552;16410;6.2471956739350434;16410;4.0925488471984863;16410;300;16410;505;16410;-1117;16410;572
16420;5.7566874282372833;16420;-319.834993881;16420;-0.39201731197777773;16420;476;16420;64546;16420;626;16420;0;16420;-300;16420;0;16420;7;16420;47;16420;4396.2216830040988;16420;2584.1736146355825;16420;-3.1549642567075313;16420;10;16420;4493.42578125;16420;1529.5531005859375;16420;3.0885558128356934;16420;97.20409824590115;16420;-1054.620514049645;16420;6.2435200695432247;16420;2.7731857299804688;16420;300;16420;477;16420;-990;16420;627
16430;7.527975867694912;16430;-320.85764773833336;16430;-0.40527393605432105;16430;572;16430;64546;16430;680;16430;0;16430;-300;16430;0;16430;7;16430;48;16430;4396.2969627627754;16430;2580.9650381581991;16430;-3.1590169960680745;16430;10;16430;4493.42578125;16430;1529.5531005859375;16430;3.0885558128356934;16430;97.128818487224635;16430;-1051.4119375722617;16430;6.2475728089037679;16430;2.7731857299804688;16430;300;16430;573;16430;-990;16430;681
16440;7.970797977559327;16440;-323.15861891733334;16440;-0.40527393605432105;16440;539;16440;64435;16440;605;16440;0;16440;-300;16440;0;16440;7;16440;49;16440;4396.3766707425511;16440;2577.7334519690257;16440;-3.1630697354286177;16440;10;16440;4493.42578125;16440;1529.5531005859375;16440;3.0885558128356934;16440;97.049110507448859;16440;-1048.1803513830882;16440;6.251625548264311;16440;2.7731857299804688;16440;300;16440;540;16440;-1101;16440;606
16450;14.170307515661026;16450;-329.80586898999996;16450;-0.36361026038518524;16450;400;16450;64620;16450;541;16450;0;16450;-300;16450;0;16450;7;16450;50;16450;4396.5183738177075;16450;2574.4353932791259;16450;-3.1667058380324695;16450;10;16450;4493.42578125;16450;1529.5531005859375;16450;3.0885558128356934;16450;96.90740743229253;16450;-1044.8822926931885;16450;6.2552616508681629;16450;2.7731857299804688;16450;300;16450;401;16450;-916;16450;542
16460;13.284663295932194;16460;-340.03240756333332;16460;-0.32573419159506173;16460;236;16460;64433;16460;507;16460;0;16460;-300;16460;0;16460;7;16460;51;16460;4396.6512204506671;16460;2571.0350692034926;16460;-3.1699631799484203;16460;10;16460;4487.3642578125;16460;1546.1781005859375;16460;3.059067964553833;16460;90.7130373618329;16460;-1024.8569686175551;16460;6.2290311445022528;16460;5.4278650283813477;16460;300;16460;237;16460;-1103;16460;508
16470;8.85644219728814;16470;-360.99681163866666;16470;-0.15718568547901238;16470;57;16470;64646;16470;585;16470;0;16470;-300;16470;0;16470;7;16470;52;16470;4396.73978487264;16470;2567.4251010871058;16470;-3.1715350368032103;16470;10;16470;4487.3642578125;16470;1546.1781005859375;16470;3.059067964553833;16470;90.624472939860425;16470;-1021.2470005011683;16470;6.2306030013570428;16470;5.4278650283813477;16470;300;16470;58;16470;-890;16470;586
16480;2.6569326591864422;16480;-359.46283085266668;16480;-0.21399978866419747;16480;65518;16480;64332;16480;603;16480;0;16480;-300;16480;0;16480;7;16480;53;16480;4396.7663541992315;16480;2563.830472778579;16480;-3.1736750346898521;16480;10;16480;4487.3642578125;16480;1546.1781005859375;16480;3.059067964553833;16480;90.5979036132685;16480;-1017.6523721926415;16480;6.2327429992436851;16480;5.4278650283813477;16480;300;16480;-17;16480;-1204;16480;604
16490;-10.627730636745769;16490;-344.12302299266668;16490;-0.2424068402567901;16490;52;16490;64452;16490;659;16490;0;16490;-300;16490;0;16490;7;16490;54;16490;4396.6600768928638;16490;2560.3892425486524;16490;-3.17609910309242;16490;10;16490;4487.3642578125;16490;1546.1781005859375;16490;3.059067964553833;16490;90.7041809196362;16490;-1014.2111419627149;16490;6.2351670676462536;16490;5.4278650283813477;16490;300;16490;52;16490;-1084;16490;660
16500;-13.284663295932194;16500;-360.48548471000004;16500;-0.085221154777777849;16500;76;16500;64679;16500;580;16500;0;16500;-300;16500;0;16500;7;16500;55;16500;4396.5272302599042;16500;2556.7843877015525;16500;-3.1769513146401978;16500;10;16500;4487.3642578125;16500;1546.1781005859375;16500;3.059067964553833;16500;90.837027552595828;16500;-1010.606287115615;16500;6.23601927919403;16500;5.4278650283813477;16500;300;16500;77;16500;-857;16500;581
16510;-4.4282210986440544;16510;-361.50813856733339;16510;-0.035982265350617264;16510;213;16510;64501;16510;465;16510;0;16510;-300;16510;0;16510;7;16510;56;16510;4396.4829480489179;16510;2553.1693063158791;16510;-3.177311137293704;16510;10;16510;4487.5224609375;16510;1554.709228515625;16510;3.0413014888763428;16510;91.039512888582067;16510;-998.46007780025411;16510;6.2186126261700467;16510;2.7992150783538818;16510;300;16510;214;16510;-1035;16510;466
16520;-3.0997547690508411;16520;-365.34309053233329;16520;-0.0018938034395062089;16520;351;16520;64512;16520;473;16520;0;16520;-300;16520;0;16520;7;16520;57;16520;4396.4519505012277;16520;2549.515875410556;16520;-3.1773300753280989;16520;10;16520;4487.5224609375;16520;1554.709228515625;16520;3.0413014888763428;16520;91.070510436272343;16520;-994.806646894931;16520;6.2186315642044416;16520;2.7992150783538818;16520;300;16520;352;16520;-1024;16520;474
16530;-9.7420864170169548;16530;-368.66671556866669;16530;-0.0037876068790123475;16530;388;16530;64459;16530;569;16530;0;16530;-300;16530;0;16530;7;16530;58;16530;4396.3545296370576;16530;2545.8292082548692;16530;-3.1773679513968891;16530;10;16530;4487.5224609375;16530;1554.709228515625;16530;3.0413014888763428;16530;91.167931300442433;16530;-991.11997973924417;16530;6.2186694402732314;16530;2.7992150783538818;16530;300;16530;389;16530;-1077;16530;570
16540;-21.698283383355935;16540;-373.01299446233332;16540;-0.04166367566913582;16540;388;16540;64496;16540;603;16540;0;16540;-300;16540;0;16540;7;16540;59;16540;4396.1375468032238;16540;2542.0990783102457;16540;-3.1777845881535804;16540;10;16540;4487.5224609375;16540;1554.709228515625;16540;3.0413014888763428;16540;91.384914134276187;16540;-987.38984979462066;16540;6.2190860770299228;16540;2.7992150783538818;16540;300;16540;389;16540;-1040;16540;604
16550;-15.498773845254238;16550;-374.03564831966668;16550;0.007575213758024695;16550;418;16550;64557;16550;499;16550;0;16550;-300;16550;0;16550;7;16550;60;16550;4395.9825590647715;16550;2538.3587218270491;16550;-3.1777088360160004;16550;10;16550;4489.318359375;16550;1575.114501953125;16550;3.0247795581817627;16550;93.335800310228478;16550;-963.24421987392407;16550;6.2024883941977631;16550;1.6157066822052002;16550;300;16550;419;16550;-979;16550;500
16560;-9.7420864170169388;16560;-371.73467714066669;16560;0.081433547898765432;16560;442;16560;64601;16560;226;16560;0;16560;-300;16560;0;16560;7;16560;61;16560;4395.8851382006014;16560;2534.6413750556426;16560;-3.1768945005370126;16560;10;16560;4489.318359375;16560;1575.114501953125;16560;3.0247795581817627;16560;93.433221174398568;16560;-959.52687310251758;16560;6.2016740587187753;16560;1.6157066822052002;16560;300;16560;443;16560;-935;16560;227
16570;-14.170307515661026;16570;-365.08742706799995;16570;0.1249910270074074;16570;489;16570;64605;16570;152;16570;0;16570;-300;16570;0;16570;7;16570;62;16570;4395.7434351254451;16570;2530.9905007849625;16570;-3.1756445902669386;16570;10;16570;4489.318359375;16570;1575.114501953125;16570;3.0247795581817627;16570;93.5749242495549;16570;-955.87599883183748;16570;6.2004241484487013;16570;1.6157066822052002;16570;300;16570;490;16570;-931;16570;153
16580;-23.026749712949151;16580;-384.0065234286667;16580;0.14392906140246914;16580;615;16580;64638;16580;193;16580;0;16580;-300;16580;0;16580;7;16580;63;16580;4395.5131676283154;16580;2527.1504355506759;16580;-3.1742052996529138;16580;10;16580;4489.318359375;16580;1575.114501953125;16580;3.0247795581817627;16580;93.805191746684613;16580;-952.03593359755087;16580;6.1989848578346765;16580;1.6157066822052002;16580;300;16580;616;16580;-898;16580;194
16590;-16.827240174847468;16590;-385.02917728600005;16590;0.079539744459259293;16590;677;16590;64827;16590;171;16590;0;16590;-300;16590;0;16590;7;16590;64;16590;4395.3448952265671;16590;2523.3001437778157;16590;-3.1734099022083213;16590;10;16590;4486.85400390625;16590;1585.9674072265625;16590;3.0026242733001709;16590;91.509108679682868;16590;-937.33273655125322;16590;6.1760341755084927;16590;2.6937093734741211;16590;300;16590;678;16590;-709;16590;172
16600;-11.513374856474583;16600;-382.47254264266667;16600;0.14961047172098763;16600;618;16600;64836;16600;65490;16600;0;16600;-300;16600;0;16600;7;16600;65;16600;4395.2297614780027;16600;2519.4754183513892;16600;-3.1719137974911114;16600;10;16600;4486.85400390625;16600;1585.9674072265625;16600;3.0026242733001709;16600;91.624242428247271;16600;-933.50801112482668;16600;6.1745380707912823;16600;2.6937093734741211;16600;300;16600;619;16600;-700;16600;-45
16610;-7.527975867694912;16610;-396.534033181;16610;0.29543333656296283;16610;447;16610;64564;16610;65312;16610;0;16610;-300;16610;0;16610;7;16610;66;16610;4395.1544817193262;16610;2515.5100780195794;16610;-3.1689594641254817;16610;10;16610;4486.85400390625;16610;1585.9674072265625;16610;3.0026242733001709;16610;91.699522186923787;16610;-929.5426707930169;16610;6.171583737425653;16610;2.6937093734741211;16610;300;16610;448;16610;-972;16610;-224
16620;16.82724017484745;16620;-404.45960057533335;16620;0.24808825057530873;16620;445;16620;64468;16620;65309;16620;0;16620;-300;16620;0;16620;7;16620;67;16620;4395.3227541210745;16620;2511.4654820138262;16620;-3.1664785816197285;16620;10;16620;4486.85400390625;16620;1585.9674072265625;16620;3.0026242733001709;16620;91.531249785175532;16620;-925.4980747872637;16620;6.169102854919899;16620;2.6937093734741211;16620;300;16620;446;16620;-1068;16620;-227
16630;16.384418064983052;16630;-400.11332168166672;16630;0.31437137095802475;16630;429;16630;64592;16630;65453;16630;0;16630;-300;16630;0;16630;7;16630;68;16630;4395.4865983017244;16630;2507.4643487970097;16630;-3.1633348679101481;16630;10;16630;4486.85400390625;16630;1585.9674072265625;16630;3.0026242733001709;16630;91.367405604525629;16630;-921.49694157044723;16630;6.165959141210319;16630;2.6937093734741211;16630;300;16630;430;16630;-944;16630;-83
16640;-8.4136200874237428;16640;-390.398110037;16640;0.42042436357037044;16640;134;16640;64614;16640;154;16640;0;16640;-300;16640;0;16640;7;16640;69;16640;4395.40246210085;16640;2503.56036769664;16640;-3.1591306242744444;16640;10;16640;4486.85400390625;16640;1585.9674072265625;16640;3.0026242733001709;16640;91.451541805399756;16640;-917.59296047007729;16640;6.1617548975746157;16640;2.6937093734741211;16640;300;16640;135;16640;-922;16640;154
16650;-12.841841186067796;16650;-358.184513531;16650;0.25566346433333342;16650;128;16650;64744;16650;314;16650;0;16650;-300;16650;0;16650;7;16650;70;16650;4395.27404368899;16650;2499.97852256133;16650;-3.1565739896311111;16650;10;16650;4492.353515625;16650;1597.87060546875;16650;3.0158200263977051;16650;97.079471936010123;16650;-902.10791709258;16650;6.1723940160288162;16650;2.75142502784729;16650;300;16650;129;16650;-792;16650;315
16660;14.613129625525424;16660;-332.61816709766669;16660;0.087114958217283989;16660;364;16660;85;16660;256;16660;0;16660;-300;16660;0;16660;7;16660;71;16660;4395.4201749852455;16660;2496.6523408903531;16660;-3.1557028400489382;16660;10;16660;4492.353515625;16660;1597.87060546875;16660;3.0158200263977051;16660;96.933340639754533;16660;-898.78173542160312;16660;6.1715228664466437;16660;2.75142502784729;16660;300;16660;365;16660;85;16660;257
16670;29.226259251050848;16670;-379.91590799933334;16670;0.32194658471604948;16670;440;16670;65144;16670;146;16670;0;16670;-300;16670;0;16670;7;16670;72;16670;4395.7124375777557;16670;2492.8531818103597;16670;-3.1524833742017777;16670;10;16670;4492.353515625;16670;1597.87060546875;16670;3.0158200263977051;16670;96.641078047244264;16670;-894.98257634160973;16670;6.1683034005994823;16670;2.75142502784729;16670;300;16670;441;16670;-391;16670;147
16680;-1.3284663295932129;16680;-436.92886054566662;16680;0.56435342497283947;16680;159;16680;64637;16680;394;16680;0;16680;-300;16680;0;16680;7;16680;73;16680;4395.69915291446;16680;2488.4838932049029;16680;-3.1468398399520492;16680;10;16680;4492.353515625;16680;1597.87060546875;16680;3.0158200263977051;16680;96.654362710540227;16680;-890.61328773615287;16680;6.1626598663497543;16680;2.75142502784729;16680;300;16680;160;16680;-899;16680;395
16690;-12.841841186067796;16690;-407.271898683;16690;0.39769872229629627;16690;34;16690;65061;16690;546;16690;0;16690;-300;16690;0;16690;7;16690;74;16690;4395.5707345025994;16690;2484.411174218073;16690;-3.1428628527290861;16690;10;16690;4492.1552734375;16690;1623.2779541015625;16690;3.000525951385498;16690;96.584538934900593;16690;-861.13322011651053;16690;6.1433888041145845;16690;2.3356287479400635;16690;300;16690;35;16690;-475;16690;547
16700;16.384418064983052;16700;-349.49195574366667;16700;0.12120342012839505;16700;153;16700;423;16700;319;16700;0;16700;-300;16700;0;16700;7;16700;75;16700;4395.7345786832493;16700;2480.9162546606362;16700;-3.1416508185278023;16700;10;16700;4492.1552734375;16700;1623.2779541015625;16700;3.000525951385498;16700;96.42069475425069;16700;-857.63830055907374;16700;6.1421767699133;16700;2.3356287479400635;16700;300;16700;154;16700;423;16700;320
16710;18.15570650444068;16710;-376.59228296300006;16710;0.32384038815555566;16710;102;16710;96;16710;61;16710;0;16710;-300;16710;0;16710;7;16710;76;16710;4395.9161357482935;16710;2477.150331831006;16710;-3.1384124146462469;16710;10;16710;4492.1552734375;16710;1623.2779541015625;16710;3.000525951385498;16710;96.239137689206473;16710;-853.87237772944354;16710;6.1389383660317449;16710;2.3356287479400635;16710;300;16710;103;16710;97;16710;62
16720;-4.4282210986440624;16720;-413.15215836266663;16720;0.58707906624691353;16720;65354;16720;64700;16720;200;16720;0;16720;-300;16720;0;16720;7;16720;77;16720;4395.8718535373073;16720;2473.0188102473794;16720;-3.1325416239837778;16720;10;16720;4492.1552734375;16720;1623.2779541015625;16720;3.000525951385498;16720;96.283419900192712;16720;-849.74085614581691;16720;6.1330675753692763;16720;2.3356287479400635;16720;300;16720;-181;16720;-835;16720;201
16730;-0.88564421972881413;16730;-388.09713885800005;16730;0.46019423580000013;16730;65411;16730;64647;16730;341;16730;0;16730;-300;16730;0;16730;7;16730;78;16730;4395.86299709511;16730;2469.1378388587996;16730;-3.1279396816257776;16730;10;16730;4492.1552734375;16730;1623.2779541015625;16730;3.000525951385498;16730;96.292276342390323;16730;-845.85988475723707;16730;6.1284656330112757;16730;2.3356287479400635;16730;300;16730;-125;16730;-889;16730;342
16740;18.155706504440673;16740;-354.60522503033332;16740;0.29353953312345682;16740;167;16740;65353;16740;313;16740;0;16740;-300;16740;0;16740;7;16740;79;16740;4396.0445541601539;16740;2465.591786608496;16740;-3.1250042862945429;16740;10;16740;4492.1552734375;16740;1623.2779541015625;16740;3.000525951385498;16740;96.1107192773461;16740;-842.31383250693352;16740;6.1255302376800405;16740;2.3356287479400635;16740;300;16740;167;16740;-183;16740;314
16750;9.2992643071525389;16750;-364.32043667500005;16750;0.36929167070370378;16750;142;16750;65182;16750;534;16750;0;16750;-300;16750;0;16750;7;16750;80;16750;4396.1375468032256;16750;2461.948582241746;16750;-3.1213113695875059;16750;10;16750;4492.79296875;16750;1636.5302734375;16750;3.00931453704834;16750;96.655421946774368;16750;-825.418308804246;16750;6.1306259066358457;16750;1.5318738222122192;16750;300;16750;143;16750;-354;16750;535
16760;-15.498773845254238;16760;-397.04536010966666;16760;0.50753932178765426;16760;0;16760;64680;16760;615;16760;0;16760;-300;16760;0;16760;7;16760;81;16760;4395.9825590647733;16760;2457.9781286406492;16760;-3.1162359763696292;16760;10;16760;4492.79296875;16760;1636.5302734375;16760;3.00931453704834;16760;96.810409685226659;16760;-821.44785520314917;16760;6.1255505134179691;16760;1.5318738222122192;16760;300;16760;1;16760;-856;16760;616
