Name;ParameterEstimation;
File;E:\hawino\Measurements\DC8_vx300_vy_300_vtheta1_je2s_1.csv;
Starttime of export;133204353121507000;Donnerstag, 9. Februar 2023;17:55:12.150
Endtime of export;133204353414007000;Donnerstag, 9. Februar 2023;17:55:41.400


Name;vXFromMotor;Name;vYFromMotor;Name;vThetaFromMotor;Name;i1_raw;Name;i2_raw;Name;i3_raw;Name;vx;Name;vy;Name;vtheta;Name;state;Name;counter;Name;distX;Name;distY;Name;distTheta;Name;taskfreq;Name;camX;Name;camY;Name;camTheta;Name;ErrX;Name;ErrY;Name;ErrTheta;Name;ErrCam;Name;vSoll;Name;i1;Name;i2;Name;i3
3490;0;3490;0;3490;0;3490;1;3490;2;3490;0;3490;0;3490;0;3490;0;3490;0;3490;147;3490;-160.52744304694613;3490;-95.794543451056668;3490;-0.27348415469908638;3490;10;3490;5083.08251953125;3490;1400.366943359375;3490;-3.1115267276763916;3490;5243.6099625781962;3490;1496.1614868104316;3490;-2.8380425729773053;3490;16.617158889770508;3490;300;3490;1;3490;2;3490;0
3500;0;3500;0;3500;0;3500;0;3500;65533;3500;0;3500;0;3500;0;3500;0;3500;0;3500;148;3500;-160.52744304694613;3500;-95.794543451056668;3500;-0.27348415469908638;3500;10;3500;5083.08251953125;3500;1400.366943359375;3500;-3.1115267276763916;3500;5243.6099625781962;3500;1496.1614868104316;3500;-2.8380425729773053;3500;16.617158889770508;3500;300;3500;0;3500;-3;3500;0
3510;0;3510;0;3510;0;3510;0;3510;65534;3510;65532;3510;0;3510;0;3510;0;3510;0;3510;149;3510;-160.52744304694613;3510;-95.794543451056668;3510;-0.27348415469908638;3510;10;3510;5083.08251953125;3510;1400.366943359375;3510;-3.1115267276763916;3510;5243.6099625781962;3510;1496.1614868104316;3510;-2.8380425729773053;3510;16.617158889770508;3510;300;3510;0;3510;-2;3510;-4
3520;0;3520;0;3520;0;3520;0;3520;0;3520;0;3520;0;3520;0;3520;0;3520;0;3520;150;3520;-160.52744304694613;3520;-95.794543451056668;3520;-0.27348415469908638;3520;10;3520;5083.08251953125;3520;1400.366943359375;3520;-3.1115267276763916;3520;5243.6099625781962;3520;1496.1614868104316;3520;-2.8380425729773053;3520;16.617158889770508;3520;300;3520;0;3520;0;3520;0
3530;0;3530;0;3530;0;3530;1;3530;0;3530;0;3530;0;3530;0;3530;0;3530;0;3530;151;3530;-160.52744304694613;3530;-95.794543451056668;3530;-0.27348415469908638;3530;10;3530;5077.4150390625;3530;1392.083251953125;3530;-3.0053527355194092;3530;5237.9424821094462;3530;1487.8777954041816;3530;-2.7318685808203229;3530;2.5184431076049805;3530;300;3530;1;3530;0;3530;0
3540;0;3540;0;3540;0;3540;4;3540;65534;3540;65534;3540;0;3540;0;3540;0;3540;0;3540;152;3540;-160.52744304694613;3540;-95.794543451056668;3540;-0.27348415469908638;3540;10;3540;5077.4150390625;3540;1392.083251953125;3540;-3.0053527355194092;3540;5237.9424821094462;3540;1487.8777954041816;3540;-2.7318685808203229;3540;2.5184431076049805;3540;300;3540;4;3540;-2;3540;-2
3550;0;3550;0;3550;0;3550;0;3550;65533;3550;0;3550;0;3550;0;3550;0;3550;0;3550;153;3550;-160.52744304694613;3550;-95.794543451056668;3550;-0.27348415469908638;3550;10;3550;5077.4150390625;3550;1392.083251953125;3550;-3.0053527355194092;3550;5237.9424821094462;3550;1487.8777954041816;3550;-2.7318685808203229;3550;2.5184431076049805;3550;300;3550;0;3550;-3;3550;0
3560;0;3560;0;3560;0;3560;0;3560;65530;3560;65534;3560;0;3560;0;3560;0;3560;0;3560;154;3560;-160.52744304694613;3560;-95.794543451056668;3560;-0.27348415469908638;3560;10;3560;5077.4150390625;3560;1392.083251953125;3560;-3.0053527355194092;3560;5237.9424821094462;3560;1487.8777954041816;3560;-2.7318685808203229;3560;2.5184431076049805;3560;300;3560;0;3560;-6;3560;-2
3570;0;3570;0;3570;0;3570;1;3570;65534;3570;0;3570;0;3570;0;3570;0;3570;0;3570;155;3570;-160.52744304694613;3570;-95.794543451056668;3570;-0.27348415469908638;3570;10;3570;5077.4150390625;3570;1392.083251953125;3570;-3.0053527355194092;3570;5237.9424821094462;3570;1487.8777954041816;3570;-2.7318685808203229;3570;2.5184431076049805;3570;300;3570;1;3570;-2;3570;0
3580;0;3580;0;3580;0;3580;0;3580;65534;3580;65533;3580;0;3580;0;3580;0;3580;0;3580;156;3580;-160.52744304694613;3580;-95.794543451056668;3580;-0.27348415469908638;3580;10;3580;5077.4150390625;3580;1392.083251953125;3580;-3.0053527355194092;3580;5237.9424821094462;3580;1487.8777954041816;3580;-2.7318685808203229;3580;2.5184431076049805;3580;300;3580;0;3580;-2;3580;-3
3590;0;3590;0;3590;0;3590;0;3590;0;3590;0;3590;0;3590;0;3590;0;3590;0;3590;157;3590;-160.52744304694613;3590;-95.794543451056668;3590;-0.27348415469908638;3590;10;3590;5077.45703125;3590;1392.110595703125;3590;-3.0053756237030029;3590;5237.9844742969462;3590;1487.9051391541816;3590;-2.7318914690039167;3590;1.7514954805374146;3590;300;3590;0;3590;0;3590;0
3600;0;3600;0;3600;0;3600;0;3600;65534;3600;5;3600;0;3600;0;3600;0;3600;0;3600;158;3600;-160.52744304694613;3600;-95.794543451056668;3600;-0.27348415469908638;3600;10;3600;5077.45703125;3600;1392.110595703125;3600;-3.0053756237030029;3600;5237.9844742969462;3600;1487.9051391541816;3600;-2.7318914690039167;3600;1.7514954805374146;3600;300;3600;0;3600;-2;3600;5
3610;0;3610;0;3610;0;3610;3;3610;65525;3610;0;3610;0;3610;0;3610;0;3610;0;3610;159;3610;-160.52744304694613;3610;-95.794543451056668;3610;-0.27348415469908638;3610;10;3610;5077.45703125;3610;1392.110595703125;3610;-3.0053756237030029;3610;5237.9844742969462;3610;1487.9051391541816;3610;-2.7318914690039167;3610;1.7514954805374146;3610;300;3610;3;3610;-11;3610;0
3620;0;3620;0;3620;0;3620;1;3620;65529;3620;0;3620;0;3620;0;3620;0;3620;0;3620;160;3620;-160.52744304694613;3620;-95.794543451056668;3620;-0.27348415469908638;3620;10;3620;5077.45703125;3620;1392.110595703125;3620;-3.0053756237030029;3620;5237.9844742969462;3620;1487.9051391541816;3620;-2.7318914690039167;3620;1.7514954805374146;3620;300;3620;1;3620;-7;3620;0
3630;0;3630;0;3630;0;3630;1;3630;65531;3630;0;3630;0;3630;0;3630;0;3630;0;3630;161;3630;-160.52744304694613;3630;-95.794543451056668;3630;-0.27348415469908638;3630;10;3630;5078.205078125;3630;1383.941162109375;3630;-3.11033296585083;3630;5238.7325211719462;3630;1479.7357055604316;3630;-2.8368488111517438;3630;0.80437487363815308;3630;300;3630;1;3630;-5;3630;0
3640;0;3640;0;3640;0;3640;1;3640;65534;3640;0;3640;0;3640;0;3640;0;3640;0;3640;162;3640;-160.52744304694613;3640;-95.794543451056668;3640;-0.27348415469908638;3640;10;3640;5078.205078125;3640;1383.941162109375;3640;-3.11033296585083;3640;5238.7325211719462;3640;1479.7357055604316;3640;-2.8368488111517438;3640;0.80437487363815308;3640;300;3640;1;3640;-2;3640;0
3650;0;3650;0;3650;0;3650;0;3650;65534;3650;0;3650;0;3650;0;3650;0;3650;0;3650;163;3650;-160.52744304694613;3650;-95.794543451056668;3650;-0.27348415469908638;3650;10;3650;5078.205078125;3650;1383.941162109375;3650;-3.11033296585083;3650;5238.7325211719462;3650;1479.7357055604316;3650;-2.8368488111517438;3650;0.80437487363815308;3650;300;3650;0;3650;-2;3650;0
3660;0;3660;0;3660;0;3660;0;3660;65534;3660;0;3660;0;3660;0;3660;0;3660;0;3660;164;3660;-160.52744304694613;3660;-95.794543451056668;3660;-0.27348415469908638;3660;10;3660;5078.205078125;3660;1383.941162109375;3660;-3.11033296585083;3660;5238.7325211719462;3660;1479.7357055604316;3660;-2.8368488111517438;3660;0.80437487363815308;3660;300;3660;0;3660;-2;3660;0
3670;0;3670;0;3670;0;3670;0;3670;65534;3670;4;3670;0;3670;0;3670;0;3670;0;3670;165;3670;-160.52744304694613;3670;-95.794543451056668;3670;-0.27348415469908638;3670;10;3670;5078.205078125;3670;1383.941162109375;3670;-3.11033296585083;3670;5238.7325211719462;3670;1479.7357055604316;3670;-2.8368488111517438;3670;0.80437487363815308;3670;300;3670;0;3670;-2;3670;4
3680;0;3680;0;3680;0;3680;3;3680;65534;3680;0;3680;0;3680;0;3680;0;3680;0;3680;166;3680;-160.52744304694613;3680;-95.794543451056668;3680;-0.27348415469908638;3680;10;3680;5076.59619140625;3680;1400.13720703125;3680;-2.8985381126403809;3680;5237.1236344531962;3680;1495.9317504823066;3680;-2.6250539579412946;3680;1.2764863967895508;3680;300;3680;3;3680;-2;3680;0
3690;0;3690;0;3690;0;3690;0;3690;65534;3690;0;3690;0;3690;0;3690;0;3690;0;3690;167;3690;-160.52744304694613;3690;-95.794543451056668;3690;-0.27348415469908638;3690;10;3690;5076.59619140625;3690;1400.13720703125;3690;-2.8985381126403809;3690;5237.1236344531962;3690;1495.9317504823066;3690;-2.6250539579412946;3690;1.2764863967895508;3690;300;3690;0;3690;-2;3690;0
3700;0;3700;0;3700;0;3700;0;3700;65531;3700;0;3700;0;3700;0;3700;0;3700;0;3700;168;3700;-160.52744304694613;3700;-95.794543451056668;3700;-0.27348415469908638;3700;10;3700;5076.59619140625;3700;1400.13720703125;3700;-2.8985381126403809;3700;5237.1236344531962;3700;1495.9317504823066;3700;-2.6250539579412946;3700;1.2764863967895508;3700;300;3700;0;3700;-5;3700;0
3710;0;3710;0;3710;0;3710;0;3710;65532;3710;0;3710;0;3710;0;3710;0;3710;0;3710;169;3710;-160.52744304694613;3710;-95.794543451056668;3710;-0.27348415469908638;3710;10;3710;5076.59619140625;3710;1400.13720703125;3710;-2.8985381126403809;3710;5237.1236344531962;3710;1495.9317504823066;3710;-2.6250539579412946;3710;1.2764863967895508;3710;300;3710;0;3710;-4;3710;0
3720;0;3720;0;3720;0;3720;0;3720;65534;3720;0;3720;0;3720;0;3720;0;3720;0;3720;170;3720;-160.52744304694613;3720;-95.794543451056668;3720;-0.27348415469908638;3720;10;3720;5081.8115234375;3720;1383.99365234375;3720;-3.1097815036773682;3720;5242.3389664844462;3720;1479.7881957948066;3720;-2.8362973489782819;3720;1.65619695186615;3720;300;3720;0;3720;-2;3720;0
3730;0;3730;0;3730;0;3730;0;3730;65532;3730;0;3730;0;3730;0;3730;0;3730;0;3730;171;3730;-160.52744304694613;3730;-95.794543451056668;3730;-0.27348415469908638;3730;10;3730;5081.8115234375;3730;1383.99365234375;3730;-3.1097815036773682;3730;5242.3389664844462;3730;1479.7881957948066;3730;-2.8362973489782819;3730;1.65619695186615;3730;300;3730;0;3730;-4;3730;0
3740;0;3740;0;3740;0;3740;0;3740;65533;3740;65532;3740;0;3740;0;3740;0;3740;0;3740;172;3740;-160.52744304694613;3740;-95.794543451056668;3740;-0.27348415469908638;3740;10;3740;5081.8115234375;3740;1383.99365234375;3740;-3.1097815036773682;3740;5242.3389664844462;3740;1479.7881957948066;3740;-2.8362973489782819;3740;1.65619695186615;3740;300;3740;0;3740;-3;3740;-4
3750;0;3750;0;3750;0;3750;65534;3750;0;3750;65535;3750;0;3750;0;3750;0;3750;0;3750;173;3750;-160.52744304694613;3750;-95.794543451056668;3750;-0.27348415469908638;3750;10;3750;5081.8115234375;3750;1383.99365234375;3750;-3.1097815036773682;3750;5242.3389664844462;3750;1479.7881957948066;3750;-2.8362973489782819;3750;1.65619695186615;3750;300;3750;-2;3750;0;3750;-1
3760;0;3760;0;3760;0;3760;0;3760;65533;3760;0;3760;0;3760;0;3760;0;3760;0;3760;174;3760;-160.52744304694613;3760;-95.794543451056668;3760;-0.27348415469908638;3760;10;3760;5081.8115234375;3760;1383.99365234375;3760;-3.1097815036773682;3760;5242.3389664844462;3760;1479.7881957948066;3760;-2.8362973489782819;3760;1.65619695186615;3760;300;3760;0;3760;-3;3760;0
3770;0;3770;0;3770;0;3770;4;3770;65534;3770;0;3770;0;3770;0;3770;0;3770;0;3770;175;3770;-160.52744304694613;3770;-95.794543451056668;3770;-0.27348415469908638;3770;10;3770;5083.95849609375;3770;1416.357421875;3770;-3.1110920906066895;3770;5244.4859391406962;3770;1512.1519653260566;3770;-2.8376079359076032;3770;3.1485297679901123;3770;300;3770;4;3770;-2;3770;0
3780;0;3780;0;3780;0;3780;0;3780;0;3780;65535;3780;0;3780;0;3780;0;3780;0;3780;176;3780;-160.52744304694613;3780;-95.794543451056668;3780;-0.27348415469908638;3780;10;3780;5083.95849609375;3780;1416.357421875;3780;-3.1110920906066895;3780;5244.4859391406962;3780;1512.1519653260566;3780;-2.8376079359076032;3780;3.1485297679901123;3780;300;3780;0;3780;0;3780;-1
3790;0;3790;0;3790;0;3790;3;3790;7;3790;65530;3790;0;3790;0;3790;0;3790;0;3790;177;3790;-160.52744304694613;3790;-95.794543451056668;3790;-0.27348415469908638;3790;10;3790;5083.95849609375;3790;1416.357421875;3790;-3.1110920906066895;3790;5244.4859391406962;3790;1512.1519653260566;3790;-2.8376079359076032;3790;3.1485297679901123;3790;300;3790;3;3790;7;3790;-6
3800;0;3800;0;3800;0;3800;0;3800;65535;3800;65534;3800;0;3800;0;3800;0;3800;0;3800;178;3800;-160.52744304694613;3800;-95.794543451056668;3800;-0.27348415469908638;3800;10;3800;5083.95849609375;3800;1416.357421875;3800;-3.1110920906066895;3800;5244.4859391406962;3800;1512.1519653260566;3800;-2.8376079359076032;3800;3.1485297679901123;3800;300;3800;0;3800;-1;3800;-2
3810;0;3810;0;3810;0;3810;1;3810;65534;3810;0;3810;0;3810;0;3810;0;3810;0;3810;179;3810;-160.52744304694613;3810;-95.794543451056668;3810;-0.27348415469908638;3810;10;3810;5083.95849609375;3810;1416.357421875;3810;-3.1110920906066895;3810;5244.4859391406962;3810;1512.1519653260566;3810;-2.8376079359076032;3810;3.1485297679901123;3810;300;3810;1;3810;-2;3810;0
3820;0;3820;0;3820;0;3820;5;3820;3;3820;0;3820;0;3820;0;3820;0;3820;0;3820;180;3820;-160.52744304694613;3820;-95.794543451056668;3820;-0.27348415469908638;3820;10;3820;5083.95849609375;3820;1416.357421875;3820;-3.1110920906066895;3820;5244.4859391406962;3820;1512.1519653260566;3820;-2.8376079359076032;3820;3.1485297679901123;3820;300;3820;5;3820;3;3820;0
3830;0;3830;0;3830;0;3830;1;3830;65535;3830;0;3830;0;3830;0;3830;0;3830;0;3830;181;3830;-160.52744304694613;3830;-95.794543451056668;3830;-0.27348415469908638;3830;10;3830;5082.80224609375;3830;1400.2799072265625;3830;-3.1108179092407227;3830;5243.3296891406962;3830;1496.0744506776191;3830;-2.8373337545416364;3830;16.489341735839844;3830;300;3830;1;3830;-1;3830;0
3840;0;3840;0;3840;0;3840;0;3840;65534;3840;65534;3840;0;3840;0;3840;0;3840;0;3840;182;3840;-160.52744304694613;3840;-95.794543451056668;3840;-0.27348415469908638;3840;10;3840;5082.80224609375;3840;1400.2799072265625;3840;-3.1108179092407227;3840;5243.3296891406962;3840;1496.0744506776191;3840;-2.8373337545416364;3840;16.489341735839844;3840;300;3840;0;3840;-2;3840;-2
3850;0;3850;0;3850;0;3850;1;3850;65535;3850;65535;3850;0;3850;0;3850;0;3850;0;3850;183;3850;-160.52744304694613;3850;-95.794543451056668;3850;-0.27348415469908638;3850;10;3850;5082.80224609375;3850;1400.2799072265625;3850;-3.1108179092407227;3850;5243.3296891406962;3850;1496.0744506776191;3850;-2.8373337545416364;3850;16.489341735839844;3850;300;3850;1;3850;-1;3850;-1
3860;0;3860;0;3860;0;3860;0;3860;65534;3860;0;3860;0;3860;0;3860;0;3860;0;3860;184;3860;-160.52744304694613;3860;-95.794543451056668;3860;-0.27348415469908638;3860;10;3860;5082.80224609375;3860;1400.2799072265625;3860;-3.1108179092407227;3860;5243.3296891406962;3860;1496.0744506776191;3860;-2.8373337545416364;3860;16.489341735839844;3860;300;3860;0;3860;-2;3860;0
3870;0;3870;0;3870;0;3870;3;3870;65534;3870;65533;3870;0;3870;0;3870;0;3870;0;3870;185;3870;-160.52744304694613;3870;-95.794543451056668;3870;-0.27348415469908638;3870;10;3870;5082.80224609375;3870;1400.2799072265625;3870;-3.1108179092407227;3870;5243.3296891406962;3870;1496.0744506776191;3870;-2.8373337545416364;3870;16.489341735839844;3870;300;3870;3;3870;-2;3870;-3
3880;0;3880;0;3880;0;3880;8;3880;0;3880;65535;3880;0;3880;0;3880;0;3880;0;3880;186;3880;-160.52744304694613;3880;-95.794543451056668;3880;-0.27348415469908638;3880;10;3880;5082.697265625;3880;1394.8699951171875;3880;-3.1104695796966553;3880;5243.2247086719462;3880;1490.6645385682441;3880;-2.836985424997569;3880;15.57562255859375;3880;300;3880;8;3880;0;3880;-1
3890;0;3890;0;3890;0;3890;7;3890;0;3890;0;3890;0;3890;0;3890;0;3890;0;3890;187;3890;-160.52744304694613;3890;-95.794543451056668;3890;-0.27348415469908638;3890;10;3890;5082.697265625;3890;1394.8699951171875;3890;-3.1104695796966553;3890;5243.2247086719462;3890;1490.6645385682441;3890;-2.836985424997569;3890;15.57562255859375;3890;300;3890;7;3890;0;3890;0
3900;0;3900;0;3900;0;3900;5;3900;65533;3900;65535;3900;0;3900;0;3900;0;3900;0;3900;188;3900;-160.52744304694613;3900;-95.794543451056668;3900;-0.27348415469908638;3900;10;3900;5082.697265625;3900;1394.8699951171875;3900;-3.1104695796966553;3900;5243.2247086719462;3900;1490.6645385682441;3900;-2.836985424997569;3900;15.57562255859375;3900;300;3900;5;3900;-3;3900;-1
3910;0;3910;0;3910;0;3910;6;3910;2;3910;0;3910;0;3910;0;3910;0;3910;0;3910;189;3910;-160.52744304694613;3910;-95.794543451056668;3910;-0.27348415469908638;3910;10;3910;5082.697265625;3910;1394.8699951171875;3910;-3.1104695796966553;3910;5243.2247086719462;3910;1490.6645385682441;3910;-2.836985424997569;3910;15.57562255859375;3910;300;3910;6;3910;2;3910;0
3920;0;3920;0;3920;0;3920;9;3920;3;3920;65535;3920;0;3920;0;3920;0;3920;0;3920;190;3920;-160.52744304694613;3920;-95.794543451056668;3920;-0.27348415469908638;3920;10;3920;5082.697265625;3920;1394.8699951171875;3920;-3.1104695796966553;3920;5243.2247086719462;3920;1490.6645385682441;3920;-2.836985424997569;3920;15.57562255859375;3920;300;3920;9;3920;3;3920;-1
3930;0;3930;0;3930;0;3930;4;3930;65534;3930;0;3930;0;3930;0;3930;0;3930;0;3930;191;3930;-160.52744304694613;3930;-95.794543451056668;3930;-0.27348415469908638;3930;10;3930;5078.13134765625;3930;1383.9796142578125;3930;-3.1121895313262939;3930;5238.6587907031962;3930;1479.7741577088691;3930;-2.8387053766272077;3930;0.86641710996627808;3930;300;3930;4;3930;-2;3930;0
3940;0;3940;0;3940;0;3940;0;3940;65534;3940;65535;3940;0;3940;0;3940;0;3940;0;3940;192;3940;-160.52744304694613;3940;-95.794543451056668;3940;-0.27348415469908638;3940;10;3940;5078.13134765625;3940;1383.9796142578125;3940;-3.1121895313262939;3940;5238.6587907031962;3940;1479.7741577088691;3940;-2.8387053766272077;3940;0.86641710996627808;3940;300;3940;0;3940;-2;3940;-1
3950;0;3950;0;3950;0;3950;0;3950;7;3950;65532;3950;0;3950;0;3950;0;3950;0;3950;193;3950;-160.52744304694613;3950;-95.794543451056668;3950;-0.27348415469908638;3950;10;3950;5078.13134765625;3950;1383.9796142578125;3950;-3.1121895313262939;3950;5238.6587907031962;3950;1479.7741577088691;3950;-2.8387053766272077;3950;0.86641710996627808;3950;300;3950;0;3950;7;3950;-4
3960;0;3960;0;3960;0;3960;0;3960;0;3960;0;3960;0;3960;0;3960;0;3960;0;3960;194;3960;-160.52744304694613;3960;-95.794543451056668;3960;-0.27348415469908638;3960;10;3960;5078.13134765625;3960;1383.9796142578125;3960;-3.1121895313262939;3960;5238.6587907031962;3960;1479.7741577088691;3960;-2.8387053766272077;3960;0.86641710996627808;3960;300;3960;0;3960;0;3960;0
3970;0;3970;0;3970;0;3970;1;3970;65534;3970;65533;3970;0;3970;0;3970;0;3970;0;3970;195;3970;-160.52744304694613;3970;-95.794543451056668;3970;-0.27348415469908638;3970;10;3970;5078.13134765625;3970;1383.9796142578125;3970;-3.1121895313262939;3970;5238.6587907031962;3970;1479.7741577088691;3970;-2.8387053766272077;3970;0.86641710996627808;3970;300;3970;1;3970;-2;3970;-3
3980;0;3980;0;3980;0;3980;0;3980;65534;3980;65531;3980;0;3980;0;3980;0;3980;0;3980;196;3980;-160.52744304694613;3980;-95.794543451056668;3980;-0.27348415469908638;3980;10;3980;5076.72705078125;3980;1400.13232421875;3980;-2.9002487659454346;3980;5237.2544938281962;3980;1495.9268676698066;3980;-2.6267646112463483;3980;0.97244048118591309;3980;300;3980;0;3980;-2;3980;-5
3990;0;3990;0;3990;0;3990;0;3990;65534;3990;65532;3990;0;3990;0;3990;0;3990;0;3990;197;3990;-160.52744304694613;3990;-95.794543451056668;3990;-0.27348415469908638;3990;10;3990;5076.72705078125;3990;1400.13232421875;3990;-2.9002487659454346;3990;5237.2544938281962;3990;1495.9268676698066;3990;-2.6267646112463483;3990;0.97244048118591309;3990;300;3990;0;3990;-2;3990;-4
4000;0;4000;0;4000;0;4000;2;4000;65534;4000;0;4000;0;4000;0;4000;0;4000;0;4000;198;4000;-160.52744304694613;4000;-95.794543451056668;4000;-0.27348415469908638;4000;10;4000;5076.72705078125;4000;1400.13232421875;4000;-2.9002487659454346;4000;5237.2544938281962;4000;1495.9268676698066;4000;-2.6267646112463483;4000;0.97244048118591309;4000;300;4000;2;4000;-2;4000;0
4010;0;4010;0;4010;0;4010;1;4010;65532;4010;0;4010;0;4010;0;4010;0;4010;0;4010;199;4010;-160.52744304694613;4010;-95.794543451056668;4010;-0.27348415469908638;4010;10;4010;5076.72705078125;4010;1400.13232421875;4010;-2.9002487659454346;4010;5237.2544938281962;4010;1495.9268676698066;4010;-2.6267646112463483;4010;0.97244048118591309;4010;300;4010;1;4010;-4;4010;0
4020;0;4020;0;4020;0;4020;6;4020;0;4020;65534;4020;300;4020;0;4020;0;4020;1;4020;1;4020;5076.63818359375;4020;1400.12548828125;4020;-2.899648904800415;4020;10;4020;5076.63818359375;4020;1400.12548828125;4020;-2.899648904800415;4020;0;4020;0;4020;0;4020;1.1436232328414917;4020;300;4020;6;4020;0;4020;-2
4030;0;4030;0;4030;0;4030;0;4030;65535;4030;65533;4030;300;4030;0;4030;0;4030;1;4030;2;4030;5076.63818359375;4030;1400.12548828125;4030;-2.899648904800415;4030;10;4030;5076.63818359375;4030;1400.12548828125;4030;-2.899648904800415;4030;0;4030;0;4030;0;4030;1.1436232328414917;4030;300;4030;0;4030;-1;4030;-3
4040;0;4040;0;4040;0;4040;0;4040;65534;4040;0;4040;300;4040;0;4040;0;4040;1;4040;3;4040;5076.63818359375;4040;1400.12548828125;4040;-2.899648904800415;4040;10;4040;5076.63818359375;4040;1400.12548828125;4040;-2.899648904800415;4040;0;4040;0;4040;0;4040;1.1436232328414917;4040;300;4040;0;4040;-2;4040;0
4050;0;4050;0;4050;0;4050;0;4050;65530;4050;65535;4050;300;4050;0;4050;0;4050;1;4050;4;4050;5076.63818359375;4050;1400.12548828125;4050;-2.899648904800415;4050;10;4050;5076.63818359375;4050;1400.12548828125;4050;-2.899648904800415;4050;0;4050;0;4050;0;4050;1.1436232328414917;4050;300;4050;0;4050;-6;4050;-1
4060;0;4060;0;4060;0;4060;0;4060;65528;4060;0;4060;300;4060;0;4060;0;4060;1;4060;5;4060;5076.63818359375;4060;1400.12548828125;4060;-2.899648904800415;4060;10;4060;5082.82861328125;4060;1400.0582275390625;4060;-3.1090178489685059;4060;6.1904296875;4060;-0.0672607421875;4060;-0.20936894416809082;4060;16.471174240112305;4060;300;4060;0;4060;-8;4060;0
4070;81.036446105186442;4070;5.3689327509999982;4070;0.039769872229629612;4070;0;4070;65526;4070;65534;4070;300;4070;0;4070;0;4070;1;4070;6;4070;5077.4485480548019;4070;1400.17917760876;4070;-2.8992512060781186;4070;10;4070;5082.82861328125;4070;1400.0582275390625;4070;-3.1090178489685059;4070;5.3800652264480959;4070;-0.12095006969752831;4070;-0.20976664289038727;4070;16.471174240112305;4070;300;4070;0;4070;-10;4070;-2
4080;80.593623995322034;4080;9.7152116446666668;4080;0.071964530701234569;4080;1435;4080;65527;4080;64230;4080;300;4080;0;4080;0;4080;1;4080;7;4080;5078.2544842947555;4080;1400.2763297252068;4080;-2.8985315607711062;4080;10;4080;5082.82861328125;4080;1400.0582275390625;4080;-3.1090178489685059;4080;4.5741289864945429;4080;-0.21810218614427868;4080;-0.21048628819739967;4080;16.471174240112305;4080;300;4080;1435;4080;-9;4080;-1306
4090;46.053499425898309;4090;0;4090;-0.005681410318518521;4090;65494;4090;3;4090;124;4090;300;4090;0;4090;0;4090;1;4090;8;4090;5078.7150192890149;4090;1400.2763297252068;4090;-2.8985883748742913;4090;10;4090;5082.82861328125;4090;1400.0582275390625;4090;-3.1090178489685059;4090;4.11359399223511;4090;-0.21810218614427868;4090;-0.21042947409421453;4090;16.471174240112305;4090;300;4090;-41;4090;3;4090;124
4100;38.082701448338987;4100;-3.579288500666665;4100;-0.043557479108641974;4100;1228;4100;65534;4100;64400;4100;300;4100;0;4100;0;4100;1;4100;9;4100;5079.0958463034985;4100;1400.2405368402;4100;-2.8990239496653776;4100;10;4100;5082.82861328125;4100;1400.0582275390625;4100;-3.1090178489685059;4100;3.7327669777514529;4100;-0.18230930113759314;4100;-0.20999389930312828;4100;16.471174240112305;4100;300;4100;1228;4100;-2;4100;-1135
4110;37.639879338474572;4110;4.3462788936666668;4110;0.026513248153086415;4110;37;4110;65527;4110;65335;4110;300;4110;0;4110;0;4110;1;4110;10;4110;5079.4722450968829;4110;1400.2839996291368;4110;-2.8987588171838468;4110;10;4110;5082.82861328125;4110;1400.0582275390625;4110;-3.1090178489685059;4110;3.3563681843670565;4110;-0.2257720900743152;4110;-0.2102590317846591;4110;16.471174240112305;4110;300;4110;38;4110;-9;4110;-201
4120;29.669081360915261;4120;5.368932751;4120;0.039769872229629633;4120;1285;4120;65529;4120;64271;4120;300;4120;0;4120;0;4120;1;4120;11;4120;5079.7689359104925;4120;1400.3376889566468;4120;-2.8983611184615503;4120;10;4120;5081.921875;4120;1384.0616455078125;4120;-3.1090688705444336;4120;2.1529390895075267;4120;-16.276043448834344;4120;-0.21070775208288328;4120;1.2519497871398926;4120;300;4120;1286;4120;-7;4120;-1265
4130;51.8101868541356;4130;3.8349519650000019;4130;0.028407051592592606;4130;84;4130;65530;4130;65527;4130;300;4130;0;4130;0;4130;1;4130;12;4130;5080.2870377790341;4130;1400.3760384762968;4130;-2.8980770479456246;4130;10;4130;5081.921875;4130;1384.0616455078125;4130;-3.1090688705444336;4130;1.6348372209658919;4130;-16.3143929684843;4130;-0.210991822598809;4130;1.2519497871398926;4130;300;4130;85;4130;-6;4130;-9
4140;48.267609975220346;4140;2.3009711790000011;4140;0.017044230955555566;4140;1262;4140;65530;4140;64276;4140;300;4140;0;4140;0;4140;1;4140;13;4140;5080.7697138787862;4140;1400.3990481880869;4140;-2.8979066056360692;4140;10;4140;5081.921875;4140;1384.0616455078125;4140;-3.1090688705444336;4140;1.1521611212137941;4140;-16.337402680274408;4140;-0.21116226490836443;4140;1.2519497871398926;4140;300;4140;1263;4140;-6;4140;-1260
